Asus K52DE-EX006D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			AMD Athlon II Dual-Core P320	AMD	Athlon II Dual-Core P320	(2100MHz)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	ATI Mobility Radeon HD 5470 (Park XT)	Dedikált	512MB GDDR3 VRAM	2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Van	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó (SD, MMC, MS, MSPro)	Magyar nyelvű billentyűzet, dokumentáció	380x255x34.5-35.7mm	Hálózati adapter, hordtáska és egér		2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52DE-EX007D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			AMD Athlon II Dual-Core P320	AMD	Athlon II Dual-Core P320	2.10 Ghz (800MHz FSB, 1MB Cache)	4GB	DDR3 1066MHz	320GB	SATA 5400rpm	ATI Mobility Radeon HD 5470 (Park XT)	Dedikált	512MB GDDR3 VRAM	2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Van	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó (SD, MMC, MS, MSPro)	Magyar nyelvű billentyűzet, dokumentáció	380x255x34.5-35.7 mm	Hálózati adapter		2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS K52DE-EX007D+W7HP bundle 15,6"/AMD Athlon II P320 2,1GHz/4GB/320GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD (1366 x 768)	AMD Athlon II P320 (2,1 GHz, 1MB)				2 x 2 GB DDR3-1066		320 GB, 5400 RPM, SATA					2,62 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Home Premium OEM bundle	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	380 x 255 x 34,5-35,7 mm													10/100/1000	90 W																																																																																							
ASUS K52DE-EX014D 15,6"/AMD Athlon II P320 2,1GHz/3GB/320GB/DVD író notebook	0 Ft		15,6"-os	WXGA HD (1366 x 768)	AMD Athlon II P320 (2,1 GHz, 1MB)				1 + 2 GB DDR2-800		320 GB, 5400 RPM, SATA					2,6 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	FreeDOS	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	380 x 255 x 34,5-35,7 mm			Táska és egér										10/100/1000	90 W																																																																																							
ASUS K52DE-EX014D+W7HP bundle 15,6"/AMD Athlon II P320 2,1GHz/3GB/320GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD (1366 x 768)	AMD Athlon II P320 (2,1 GHz, 1MB)				1 + 2 GB DDR2-800		320 GB, 5400 RPM, SATA					2,6 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Professional OEM Bundle	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	380 x 255 x 34,5-35,7 mm													10/100/1000	90 W																																																																																							
ASUS K52DE-EX075D 15,6"/AMD Athlon II P320 2,1GHz/4GB/320GB/DVD író notebook	0 Ft		15,6"-os	WXGA HD (1366 x 768)	AMD Athlon II P320 (2,1 GHz, 1MB)				2 x 2 GB DDR2-800		320 GB, 5400 RPM, SATA					2,6 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	FreeDOS	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	380 x 255 x 34,5-35,7 mm			Táska és egér										10/100/1000	90 W																																																																																							
ASUS K52DE-EX075D+W7HP bundle 15,6"/AMD Athlon II P320 2,1GHz/4GB/320GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD (1366 x 768)	AMD Athlon II P320 (2,1 GHz, 1MB)				2 x 2 GB DDR2-800		320 GB, 5400 RPM, SATA					2,6 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Professional OEM Bundle	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	380 x 255 x 34,5-35,7 mm													10/100/1000	90 W																																																																																							
Asus K52DE-EX083D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			AMD Athlon II Dual-Core P320	AMD	Athlon II Dual-Core P320	2.10 Ghz (800MHz FSB, 1MB Cache)	2GB	DDR3 1066MHz	320GB	SATA 5400rpm	ATI Mobility Radeon HD 5470 (Park XT)	Dedikált	512MB	2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti Double Layer	Van	Van	0.3 megapixel	802.11 n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó (SD, MMC, MS, MSPro)	Magyar nyelvű billentyűzet, dokumentáció	380x255x35.7mm	Hálózati adapter, hordtáska és egér		2 x SODIMM bővítőhely akár 8GB RAM							Windows 7 driver letölthető http://support.asus.com/download/download.aspx?SLanguage=hu-hu																																																																																											
Asus K52DR-EX087D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			AMD Turion II Dual-Core P520	AMD	Turion II Dual-Core P520	(2300MHz)	4GB	DDR3 1066MHz	500GB	SATA 5400rpm	ATI Mobility Radeon HD 5470 (Park XT)	Dedikált	1GB	2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella	Free DOS	DVD RW SuperMulti	Van	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	380x255x357cm	Hálózati adapter, hordtáska és egér																																																																																																				
Asus K52DR-EX106D	0 Ft	15.6" WXGA HD kijelző (1366x768) Color Shine			AMD Athlon II Dual-Core P320	AMD	Athlon II Dual-Core P320	(2100MHz)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	ATI Mobility Radeon HD 5470 (Park XT)	Dedikált	1GB DDR3 VRAM	2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti Double Layer	Van	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó (SD, MMC, MS, MSPro)	Magyar nyelvű billentyűzet, dokumentáció	380x255x34.5-35.7mm	Hálózati adapter, hordtáska és egér																																																																																																				
Asus K52F-EX467D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Pentium Dual-Core P6100	INTEL	Pentium Dual-Core P6100	2.00 Ghz (3M Cache)	2GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Van	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	386x259x26,4mm	Hálózati adapter	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM							Windows 7 és XP driver letölthető http://support.asus.com/download/download.aspx?SLanguage=hu-hu																																																																																											
ASUS K52F-EX467D+W7HP bundle 15,6"/Intel Pentium Dual-Core P6100 2,0GHz/2GB/320GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD (1366 x 768)	Intel Pentium Dual-Core P6100 (2,0 GHz, 2 x 256 KB + 3 MB)				1 x 2 GB DDR3-1066		320 GB, 5400 RPM, SATA					2,6 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Home Premium OEM bundle	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	386 x 259 x 26,4 mm													10/100/1000	65 W																																																																																							
Asus K52F-EX512D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Core i3 i3-380M	INTEL	Core i3 i3-380M	2.53 GHz (3M Cache)	2GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Van	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	386x259x26,4mm	Hálózati adapter	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52F-EX512D Újraúj notebook	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Core i3 i3-380M	INTEL	Core i3 i3-380M	2.53 GHz (3M Cache)	2GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Van	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	386x259x26,4mm	Hálózati adapter	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS K52F-EX512D+W7HP bundle 15,6"/Intel Core i3-380M 2,53GHz/2GB/320GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD LED (1366 x 768)	Intel Core i3-380M (2,53 GHz, 2 x 256 KB + 3 MB)				1 x 2 GB DDR3-1066		320 GB, 5400 RPM, SATA					2,6 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561		Windows 7 Home Premium OEM bundle	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	386 x 259 x 26,4 mm													10/100/1000	90 W																																																																																							
Asus K52F-EX573D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Pentium Dual-Core P6100	INTEL	Pentium Dual-Core P6100	2.00 Ghz (3M Cache)	4GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Van	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	386x259x26,4mm	Hálózati adapter	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52F-EX575D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Core i3 Mobile i3-370M	INTEL	Core i3 Mobile i3-370M	2.4 GHz (3M Cache)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	Van	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	386x259x26,4mm	Hálózati adapter	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM							Windows 7 és XP driver letölthető http://support.asus.com/download/download.aspx?SLanguage=hu-hu																																																																																											
Asus K52F-EX647D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Pentium Dual-Core P6100	INTEL	Pentium Dual-Core P6100	2.00 Ghz (3M Cache)	2GB	DDR3 1033MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	386x259x26,4mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52F-EX647DNOBM	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Pentium Dual-Core P6100	INTEL	Pentium Dual-Core P6100	2.00 Ghz (3M Cache)	2GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	386x259x26,4 mm	Hálózati adapter	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52F-EX648D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Pentium Dual-Core P6100	INTEL	Pentium Dual-Core P6100	2.00 Ghz (3M Cache)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	386x259x26,4mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52F-EX649D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Core i3 i3-370M	INTEL	Core i3 i3-370M	2.4 GHz (3M Cache)	2GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	4-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	386x259x26,4mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM							Windows 7 és XP driver letölthető http://support.asus.com/download/download.aspx?SLanguage=hu-hu																																																																																											
Asus K52F-EX651D	0 Ft	15.6" WXGA HD kijelző - fényes (1366x768) Color Shine			INTEL Core i5 i5-460M	INTEL	Core i5 i5-460M	2.53 Ghz (Turbo 2,8, 3M Cache)	4GB	DDR3 1066MHz	500GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n	Van	Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	386 x 259 x 26,4 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS K52F-EX710R 15,6"/Intel Pentium Dual-Core P6100 2,0GHz/2GB/320GB/DVD író/Win7 notebook	0 Ft		15,6"-os	WXGA HD (1366 x 768)	Intel Pentium Dual-Core P6100 (2,0 GHz, 2 x 256 KB + 3 MB)				1 x 2 GB DDR2-800		320 GB, 5400 RPM, SATA					2,6 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Home Basic	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	3 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	386 x 259 x 26,4 mm													10/100/1000	90 W																																																																																							
Asus K52F-SX063D	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i3 i3-350M	INTEL	Core i3 i3-350M		2GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	Van	0.3 megapixel	802.11 b/g/n		Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó (SD, MMC, MS)	Magyar nyelvű billentyűzet, dokumentáció	380x255x34,3-35,7mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52F-SX063V	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i3 i3-350M	INTEL	Core i3 i3-350M	2.26 Ghz (1066MHz FSB, 3M Cache)	2GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	DVD RW SuperMulti	Bemenet Line-In	Van	0.3 megapixel	802.11 b/g/n		Van	4xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	380x255x34.5-35.7mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52F-SX082D	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i5 i5-430M	INTEL	Core i5 i5-430M		4GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	Van	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó (SD, MMC, MS)	Magyar nyelvű billentyűzet, dokumentáció	380x255x34,3-35,7mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52F-SX241D	0 Ft	15.6" WXGA LED háttérvilágítású kijelző - fényes (1366x768) Color Shine			INTEL Core i3 Mobile i3-370M	INTEL	Core i3 Mobile i3-370M	2.4 GHz (3M Cache)	3GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n		Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	380x255x34.5-35.7mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K52F-SX242D	0 Ft	15.6" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i3 Mobile i3-370M	INTEL	Core i3 Mobile i3-370M	2.4 GHz (3M Cache)	4GB	DDR3 1066MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator HD Graphics (GMA HD)	Integrált		2.62 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	operációs rendszer nélküli	DVD RW SuperMulti	Van	Van	1.3 megapixel	802.11 b/g/n	Van	Van	3xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	380x255x34.5-35.7mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
